entity_id	fusion_partner	target_accession	topology	method	resolution	entity_length	target_modelled	fusion_modelled	target_disorder	fusion_disorder	align_coverage_of_modelled	e9_excluded	e9_sole_reason	exclusions
5M14_1	MBP	None	None	X-RAY DIFFRACTION	1.6	373	0	366	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5M13_1	MBP	None	None	X-RAY DIFFRACTION	1.372	373	0	366	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5LEM_2	MBP	None	None	X-RAY DIFFRACTION	2.98	395	0	362	1.0	0.0055	0.9945	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5LEL_2	MBP	None	None	X-RAY DIFFRACTION	3.1	395	0	362	1.0	0.0055	0.9837	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5K94_1	MBP	P10408	COMPLEX	X-RAY DIFFRACTION	2.1	508	140	366	0.0	0.0	1.0	False	False	
5JST_1	MBP	A6ZQL5	TERMINAL_N	X-RAY DIFFRACTION	2.199	443	60	363	0.1549	0.0082	0.9883	False	False	E8_target_modelled=60<80
5JQE_1	MBP	Q14790	TERMINAL_N	X-RAY DIFFRACTION	3.157	565	182	359	0.0215	0.011	0.9945	False	False	
5IQZ_1	MBP	Q9NRC8	TERMINAL_N	X-RAY DIFFRACTION	2.334	443	60	364	0.1667	0.0055	0.9953	False	False	E8_target_modelled=60<80
6DBT_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	4.3	1159	614	0	0.1932	1.0	1.0	True	False	E3_resolution=4.30>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6DBR_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	4.0	1159	550	0	0.2773	1.0	1.0	True	False	E3_resolution=4.00>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.28>0.2
6DBQ_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	4.22	1159	621	0	0.184	1.0	1.0	True	False	E3_resolution=4.22>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6DBO_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	4.4	1159	542	0	0.2878	1.0	1.0	True	False	E3_resolution=4.40>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.29>0.2
6DBL_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	5.0	1159	616	0	0.1905	1.0	1.0	True	False	E3_resolution=5.00>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6DBJ_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	3.0	1159	552	0	0.2746	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.27>0.2
6DBI_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	3.4	1159	622	0	0.1827	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6D67_1	MBP	P28562	TERMINAL_N	X-RAY DIFFRACTION	2.55	520	143	365	0.0	0.0	0.9883	False	False	
6D66_1	MBP	P28562	TERMINAL_N	X-RAY DIFFRACTION	2.226	520	143	364	0.0	0.0027	0.9807	False	False	
6D65_1	MBP	P28562	TERMINAL_N	X-RAY DIFFRACTION	2.348	520	141	365	0.014	0.0	0.9902	False	False	
6D1U_1	MBP	None	None	X-RAY DIFFRACTION	2.05	593	0	364	1.0	0.0082	0.6582	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.66<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6CXS_2	MBP	None	None	X-RAY DIFFRACTION	2.8	398	0	249	1.0	0.3197	0.9881	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_fusion_disorder=0.32>0.2;E9_target_disorder=1.00>0.2
6BUZ_7	MBP	Q96H22	TERMINAL_N	ELECTRON MICROSCOPY	3.92	668	134	0	0.5315	1.0	1.0	True	False	E3_resolution=3.92>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.53>0.2
6APX_1	MBP	P28562	TERMINAL_N	X-RAY DIFFRACTION	2.491	520	143	363	0.0	0.0082	0.9922	False	False	
6ANV_1	MBP	L7P7M1	TERMINAL_C	X-RAY DIFFRACTION	2.265	452	78	370	0.0	0.0	0.9933	False	False	E8_target_modelled=78<80
5ZR0_1	MBP	P0A850	TERMINAL_N	SOLUTION NMR	None	142	102	29	0.0	0.0	0.9225	False	False	E2_method=SOLUTION NMR;E3_no_resolution;E7_fusion_modelled=29<50
5ZNZ_1	MBP	B1AWN9	TERMINAL_N	X-RAY DIFFRACTION	2.55	464	77	365	0.061	0.0027	0.9844	False	False	E8_target_modelled=77<80
5ZNY_1	MBP	B1AWN9	TERMINAL_N	X-RAY DIFFRACTION	2.74	464	76	365	0.0732	0.0027	0.9844	False	False	E8_target_modelled=76<80
5ZCA_1	MBP	P03034	TERMINAL_C	X-RAY DIFFRACTION	1.801	391	14	365	0.3636	0.0	0.9896	True	False	E8_target_modelled=14<80;E9_target_disorder=0.36>0.2
5Z0V_1	MBP	Q32ZE1	TERMINAL_N	X-RAY DIFFRACTION	2.913	445	75	369	0.0	0.0	1.0	False	False	E8_target_modelled=75<80
5Z0R_1	MBP	Q32ZE1	TERMINAL_N	X-RAY DIFFRACTION	2.05	445	75	367	0.0	0.0054	1.0	False	False	E8_target_modelled=75<80
5YGS_1	MBP	Q93038	TERMINAL_N	X-RAY DIFFRACTION	2.691	463	88	366	0.0	0.0	0.9956	False	False	
5YGP_1	MBP	Q93038	TERMINAL_N	X-RAY DIFFRACTION	2.09	463	88	364	0.0	0.0055	0.9978	False	False	
5YEV_1	MBP	Q93038	COMPLEX	X-RAY DIFFRACTION	2.5	464	85	368	0.023	0.0	1.0	False	False	
5Y2G_1	MBP	P09879	TERMINAL_N	X-RAY DIFFRACTION	3.0	595	210	364	0.0	0.0055	0.988	False	False	
6LF3_1	MBP	Q14289	TERMINAL_N	X-RAY DIFFRACTION	3.2	419	2	365	0.96	0.0027	0.9946	True	False	E8_target_modelled=2<80;E9_target_disorder=0.96>0.2
6LES_1	MBP	Q05397	TERMINAL_N	X-RAY DIFFRACTION	2.004	397	2	362	0.9286	0.0109	0.9945	True	False	E8_target_modelled=2<80;E9_target_disorder=0.93>0.2
6KXG_1	MBP	None	None	X-RAY DIFFRACTION	2.805	462	0	363	1.0	0.0082	0.8501	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6KI0_1	MBP	Q9ULZ3	TERMINAL_N	X-RAY DIFFRACTION	2.0	466	84	358	0.0	0.0	0.963	False	False	
6KEA_1	MBP	None	None	X-RAY DIFFRACTION	2.35	631	0	364	1.0	0.0055	0.6265	True	False	E1_multi_uniprot_n=4;E6_align_coverage=0.63<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6K7F_1	MBP	P53220	TERMINAL_N	X-RAY DIFFRACTION	1.8	499	113	368	0.0	0.0	0.9639	False	False	
6K7E_1	MBP	P53220	TERMINAL_N	X-RAY DIFFRACTION	1.534	507	113	367	0.0	0.0027	0.9639	False	False	
6K7D_1	MBP	P53220	TERMINAL_N	X-RAY DIFFRACTION	2.0	506	113	368	0.0	0.0	0.9639	False	False	
6I4Y_1	MBP	O43715	TERMINAL_N	X-RAY DIFFRACTION	2.91	446	57	367	0.2192	0.0	0.9883	True	False	E8_target_modelled=57<80;E9_target_disorder=0.22>0.2
6HDC_1	MBP	None	None	X-RAY DIFFRACTION	3.4	486	0	342	1.0	0.0526	0.7419	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.74<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6HDB_1	MBP	None	None	X-RAY DIFFRACTION	2.9	486	0	342	1.0	0.0526	0.7419	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.74<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6HDA_1	MBP	None	None	X-RAY DIFFRACTION	3.8	486	0	342	1.0	0.0526	0.7419	True	False	E1_not_chimeric_single_uniprot;E3_resolution=3.80>3.5;E6_align_coverage=0.74<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6HD9_1	MBP	None	None	X-RAY DIFFRACTION	3.5	486	0	342	1.0	0.0526	0.7419	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.74<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6HD8_1	MBP	None	None	X-RAY DIFFRACTION	2.4	486	0	342	1.0	0.0526	0.7419	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.74<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6EQZ_1	MBP	Q2W8S0	COMPLEX	X-RAY DIFFRACTION	2.293	401	21	353	0.0	0.0056	0.992	False	False	E8_target_modelled=21<80
6EG3_1	MBP	P51531	TERMINAL_N	X-RAY DIFFRACTION	2.84	621	251	359	0.0	0.0191	0.9935	False	False	
6EG2_1	MBP	P51531	TERMINAL_N	X-RAY DIFFRACTION	2.98	621	251	364	0.0	0.0055	0.9935	False	False	
6DM8_1	MBP	P97287	TERMINAL_N	X-RAY DIFFRACTION	2.7	518	144	366	0.0336	0.0	0.9942	False	False	
6DKS_4	MBP	None	None	X-RAY DIFFRACTION	2.78	407	0	365	1.0	0.0	0.8968	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6DD5_1	MBP	F2K1V9	TERMINAL_N	X-RAY DIFFRACTION	2.85	678	279	358	0.0822	0.0	0.977	False	False	
6DBX_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	4.2	1159	615	0	0.1919	1.0	1.0	True	False	E3_resolution=4.20>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6DBW_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	4.7	1159	614	0	0.1932	1.0	1.0	True	False	E3_resolution=4.70>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6DBV_3	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	4.29	1159	621	0	0.184	1.0	1.0	True	False	E3_resolution=4.29>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6DBV_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	4.29	1159	616	0	0.1905	1.0	1.0	True	False	E3_resolution=4.29>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6DBU_1	MBP	O13033	TERMINAL_N	ELECTRON MICROSCOPY	3.9	1159	543	0	0.2865	1.0	1.0	True	False	E3_resolution=3.90>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.29>0.2
6VLS_1	MBP	W8GI72	TERMINAL_N	X-RAY DIFFRACTION	3.2	966	578	366	0.0203	0.0	0.9906	False	False	
6V2E_1	MBP	None	None	X-RAY DIFFRACTION	1.83	591	0	366	1.0	0.0027	0.6595	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.66<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6USM_1	MBP	None	None	X-RAY DIFFRACTION	3.37	371	0	364	1.0	0.0055	0.9891	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6TZC_1	MBP	None	None	X-RAY DIFFRACTION	2.41	371	0	365	1.0	0.0027	0.9946	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6SWR_1	MBP	None	None	X-RAY DIFFRACTION	3.2	486	0	342	1.0	0.0604	0.7435	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.74<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6SQC_1	MBP	Q92793	COMPLEX	X-RAY DIFFRACTION	2.28	424	54	368	0.0	0.0	0.9953	False	False	E8_target_modelled=54<80
6SMV_1	MBP	None	None	X-RAY DIFFRACTION	2.14	538	0	367	1.0	0.0	0.699	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.70<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6SLM_1	MBP	None	None	X-RAY DIFFRACTION	2.8	551	0	370	1.0	0.0027	0.6865	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.69<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6SJA_1	MBP	Q14653	TERMINAL_N	X-RAY DIFFRACTION	1.5	383	12	361	0.0	0.0	0.9739	False	False	E8_target_modelled=12<80
6SIV_1	MBP	Q14653	TERMINAL_N	X-RAY DIFFRACTION	1.752	383	12	362	0.0	0.0	0.9765	False	False	E8_target_modelled=12<80
6QZ7_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.2	518	149	362	0.0	0.0109	0.9961	False	False	
6QYO_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.1	518	147	363	0.0134	0.0082	0.9942	False	False	
6QYN_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.5	518	149	363	0.0	0.0082	0.9942	False	False	
6QYL_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.2	518	149	362	0.0	0.0109	0.9961	False	False	
6QYK_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.3	518	148	363	0.0067	0.0082	0.9942	False	False	
6QXJ_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	1.7	518	148	362	0.0067	0.0109	0.9942	False	False	
6QUG_1	MBP	I7MHJ5	TERMINAL_N	X-RAY DIFFRACTION	2.7	402	0	366	1.0	0.0	0.9812	True	False	E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6QGD_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	1.8	518	147	362	0.0134	0.0109	0.9941	False	False	
6P6W_1	MBP	A8EVM5	TERMINAL_N	ELECTRON MICROSCOPY	4.0	661	229	0	0.1423	1.0	1.0	True	False	E3_resolution=4.00>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6OB5_1	MBP	None	None	X-RAY DIFFRACTION	2.208	372	0	360	1.0	0.0323	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6NDJ_1	MBP	P59044	TERMINAL_N	X-RAY DIFFRACTION	2.27	473	73	359	0.2151	0.0	0.9841	True	False	E8_target_modelled=73<80;E9_target_disorder=0.22>0.2
6N85_2	MBP	P19087	TERMINAL_N	X-RAY DIFFRACTION	2.5	415	24	365	0.0	0.0027	0.9898	False	False	E8_target_modelled=24<80
6N84_1	MBP	P19087	TERMINAL_N	X-RAY DIFFRACTION	1.75	415	22	366	0.0833	0.0	0.9898	False	False	E8_target_modelled=22<80
6M4W_1	MBP	P62942	TERMINAL_N	X-RAY DIFFRACTION	3.11	405	32	366	0.0	0.0	0.9876	False	False	E8_target_modelled=32<80
6M4V_1	MBP	P62942	TERMINAL_N	X-RAY DIFFRACTION	2.92	405	32	360	0.0	0.0164	0.9899	False	False	E8_target_modelled=32<80
6ZHO_1	MBP	None	None	X-RAY DIFFRACTION	1.6	594	0	367	1.0	0.0	0.636	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.64<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7FBC_1	MBP	None	None	X-RAY DIFFRACTION	1.85	461	0	370	1.0	0.0	0.8026	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7FBB_1	MBP	None	None	X-RAY DIFFRACTION	2.307	442	0	363	1.0	0.0	0.8213	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7E29_1	MBP	Q04213	TERMINAL_N	X-RAY DIFFRACTION	2.303	551	124	366	0.3034	0.0	0.9879	True	True	E9_target_disorder=0.30>0.2
7DDE_1	MBP	None	None	ELECTRON MICROSCOPY	2.26	929	0	0	1.0	1.0	0.0	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.00<0.8;E7_fusion_modelled=0<50;E8_target_modelled=0<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=1.00>0.2
7DD9_1	MBP	None	None	ELECTRON MICROSCOPY	2.4	1584	0	0	1.0	1.0	0.0	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.00<0.8;E7_fusion_modelled=0<50;E8_target_modelled=0<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=1.00>0.2
7CY8_1	MBP	A0A2K3D5Z7	TERMINAL_N	X-RAY DIFFRACTION	2.4	917	499	352	0.062	0.0383	0.9918	False	False	
7CY7_1	MBP	A0A2K3D5Z7	TERMINAL_N	X-RAY DIFFRACTION	2.15	917	500	365	0.0602	0.0027	0.992	False	False	
7CY6_1	MBP	A0A2K3D5Z7	TERMINAL_N	X-RAY DIFFRACTION	2.1	917	500	365	0.0602	0.0027	0.992	False	False	
7CY5_1	MBP	A0A2K3D5Z7	TERMINAL_N	X-RAY DIFFRACTION	2.2	917	492	363	0.0752	0.0082	0.9919	False	False	
7CY4_1	MBP	A0A2K3D5Z7	TERMINAL_N	X-RAY DIFFRACTION	2.2	917	494	357	0.0714	0.0246	0.9918	False	False	
7BY0_7	MBP	O57393	TERMINAL_N	ELECTRON MICROSCOPY	4.5	664	51	0	0.8271	1.0	1.0	True	False	E3_resolution=4.50>3.5;E7_fusion_modelled=0<50;E8_target_modelled=51<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.83>0.2
7BXT_8	MBP	None	None	ELECTRON MICROSCOPY	4.2	630	0	0	1.0	1.0	0.0	True	False	E1_not_chimeric_single_uniprot;E3_resolution=4.20>3.5;E6_align_coverage=0.00<0.8;E7_fusion_modelled=0<50;E8_target_modelled=0<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=1.00>0.2
7BG0_1	MBP	P10997	TERMINAL_N	X-RAY DIFFRACTION	2.89	408	33	361	0.1081	0.0	0.9777	False	False	E8_target_modelled=33<80
7B01_1	MBP	Q76LX8	TERMINAL_N	X-RAY DIFFRACTION	2.8	608	222	366	0.0826	0.0	1.0	False	False	
6YSN_1	MBP	Q9UL62	TERMINAL_N	ELECTRON MICROSCOPY	3.0	1146	606	0	0.2078	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.21>0.2
6YBL_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.1	518	149	362	0.0	0.0109	0.9961	False	False	
6YBK_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.0	518	149	364	0.0	0.0055	0.9961	False	False	
6YBJ_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.5	518	149	363	0.0	0.0082	0.9961	False	False	
6XRX_1	MBP	Q8T5C5	TERMINAL_N	X-RAY DIFFRACTION	1.95	554	181	367	0.0163	0.0	0.9946	False	False	
6XDS_1	MBP	Q9NZC2	TERMINAL_N	X-RAY DIFFRACTION	1.466	492	115	363	0.0336	0.0082	0.9856	False	False	
6X91_1	MBP	P41238	TERMINAL_N	X-RAY DIFFRACTION	3.51	593	222	366	0.0	0.0	0.9932	False	False	E3_resolution=3.51>3.5
6WGZ_1	MBP	None	None	X-RAY DIFFRACTION	2.2	371	0	362	1.0	0.0109	0.9918	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WBJ_1	MBP	Q9Z0J1	TERMINAL_N	X-RAY DIFFRACTION	1.651	447	63	364	0.0308	0.0	0.9884	False	False	E8_target_modelled=63<80
6WBH_1	MBP	Q9Z0J1	TERMINAL_N	X-RAY DIFFRACTION	2.455	447	62	364	0.0462	0.0	0.9884	False	False	E8_target_modelled=62<80
7RJ5_1	MBP	None	None	ELECTRON MICROSCOPY	7.0	723	0	0	1.0	1.0	0.0	True	False	E1_not_chimeric_single_uniprot;E3_resolution=7.00>3.5;E6_align_coverage=0.00<0.8;E7_fusion_modelled=0<50;E8_target_modelled=0<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=1.00>0.2
7P1H_1	MBP	A0A023NA98	TERMINAL_N	ELECTRON MICROSCOPY	3.9	827	395	0	0.0814	1.0	1.0	True	False	E3_resolution=3.90>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
7P1G_1	MBP	Q9I1S4	TERMINAL_N	ELECTRON MICROSCOPY	3.2	773	347	0	0.0796	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
7P0I_1	MBP	None	None	X-RAY DIFFRACTION	2.3	594	0	367	1.0	0.0	0.6427	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.64<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7P0F_1	MBP	None	None	X-RAY DIFFRACTION	1.85	594	0	367	1.0	0.0	0.6637	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.66<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7OMT_1	MBP	None	None	X-RAY DIFFRACTION	2.0	520	0	360	1.0	0.0	0.7453	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.75<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7OMM_4	MBP	None	None	ELECTRON MICROSCOPY	3.4	526	0	360	1.0	0.0	0.7362	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.74<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7OMM_3	MBP	None	None	ELECTRON MICROSCOPY	3.4	520	0	360	1.0	0.0	0.7516	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.75<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7O2W_2	MBP	Q8TEV9	TERMINAL_C	ELECTRON MICROSCOPY	3.8	1206	422	0	0.4425	1.0	1.0	True	False	E3_resolution=3.80>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.44>0.2
7NZM_5	MBP	O75807	TERMINAL_C	ELECTRON MICROSCOPY	3.96	444	59	0	0.1806	1.0	1.0	True	False	E3_resolution=3.96>3.5;E7_fusion_modelled=0<50;E8_target_modelled=59<80;E9_fusion_disorder=1.00>0.2
7MQ7_1	MBP	None	None	X-RAY DIFFRACTION	1.95	373	0	370	1.0	0.0	0.992	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7MQ6_1	MBP	None	None	X-RAY DIFFRACTION	2.372	373	0	370	1.0	0.0	0.992	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7MN8_3	MBP	P04626	TERMINAL_C	ELECTRON MICROSCOPY	3.45	1455	579	0	0.4373	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.44>0.2
7MN6_2	MBP	P04626	TERMINAL_C	ELECTRON MICROSCOPY	3.09	1455	579	0	0.4373	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.44>0.2
7MN5_3	MBP	P04626	TERMINAL_C	ELECTRON MICROSCOPY	2.93	1455	579	0	0.4373	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.44>0.2
7MK7_1	MBP	Q6UXT8	TERMINAL_C	X-RAY DIFFRACTION	2.42815184462	421	47	322	0.3286	0.0826	1.0	True	False	E8_target_modelled=47<80;E9_target_disorder=0.33>0.2
7MHW_1	MBP	Q2YLR6	TERMINAL_N	X-RAY DIFFRACTION	2.55	481	98	363	0.0297	0.0082	0.9788	False	False	
7M74_4	MBP	None	None	ELECTRON MICROSCOPY	3.93	373	0	362	1.0	0.0136	0.9864	True	False	E1_not_chimeric_single_uniprot;E3_resolution=3.93>3.5;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7KD4_1	MBP	Q91MK1	TERMINAL_N	X-RAY DIFFRACTION	1.312	431	64	366	0.0	0.0	0.9977	False	False	E8_target_modelled=64<80
7K48_1	MBP	None	None	ELECTRON MICROSCOPY	3.6	611	0	0	1.0	1.0	0.0	True	False	E1_multi_uniprot_n=3;E3_resolution=3.60>3.5;E6_align_coverage=0.00<0.8;E7_fusion_modelled=0<50;E8_target_modelled=0<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=1.00>0.2
7JTR_1	MBP	None	None	X-RAY DIFFRACTION	2.5	369	0	369	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7JIJ_1	MBP	None	None	X-RAY DIFFRACTION	5.5	373	0	362	1.0	0.0136	0.9864	True	False	E1_not_chimeric_single_uniprot;E3_resolution=5.50>3.5;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7JHH_4	MBP	None	None	ELECTRON MICROSCOPY	3.92	373	0	362	1.0	0.0136	0.9864	True	False	E1_not_chimeric_single_uniprot;E3_resolution=3.92>3.5;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7JHG_4	MBP	None	None	ELECTRON MICROSCOPY	3.47	373	0	362	1.0	0.0136	0.9864	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7FBD_1	MBP	None	None	X-RAY DIFFRACTION	2.85	450	0	370	1.0	0.0	0.8222	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7RW6_1	MBP	P03190	TERMINAL_N	ELECTRON MICROSCOPY	2.55	1197	642	0	0.2228	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.22>0.2
7TSZ_6	MBP	O32591	TERMINAL_N	ELECTRON MICROSCOPY	4.5	764	8	0	0.9772	1.0	0.8	True	False	E3_resolution=4.50>3.5;E7_fusion_modelled=0<50;E8_target_modelled=8<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.98>0.2
7TT0_5	MBP	O32591	TERMINAL_N	ELECTRON MICROSCOPY	4.3	764	22	0	0.9373	1.0	0.9167	True	False	E3_resolution=4.30>3.5;E7_fusion_modelled=0<50;E8_target_modelled=22<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.94>0.2
7TT1_1	MBP	O32591	TERMINAL_N	ELECTRON MICROSCOPY	4.3	764	16	0	0.9544	1.0	0.8889	True	False	E3_resolution=4.30>3.5;E7_fusion_modelled=0<50;E8_target_modelled=16<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.95>0.2
7TT2_6	MBP	O32591	TERMINAL_N	ELECTRON MICROSCOPY	4.2	764	16	0	0.9544	1.0	0.8889	True	False	E3_resolution=4.20>3.5;E7_fusion_modelled=0<50;E8_target_modelled=16<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.95>0.2
7TT3_6	MBP	O32591	TERMINAL_N	ELECTRON MICROSCOPY	4.3	764	22	0	0.9373	1.0	0.9167	True	False	E3_resolution=4.30>3.5;E7_fusion_modelled=0<50;E8_target_modelled=22<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.94>0.2
